id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,type,feature10,feature11,rating
2477,8.3,1.7,2.7,3.32,3.5000000000000004,11.1,9.9076,0.31,1.5,old,6.1,0.44,4
1131,12.8,2.4,2.3000000000000003,3.2,4.7,9.7,9.944,0.34,4.0,old,6.9,0.52,3
3744,14.9,2.9,1.5,2.96,5.1,9.0,9.9792,0.28,14.7,old,7.0,0.39,4
3660,11.5,4.6,3.2,3.16,3.2,13.0,9.8946,0.28,4.3,old,5.8,0.57,5
983,7.7,2.1,3.6,3.41,2.6,11.9,9.907,0.34,4.2,old,5.7,0.45,3
3524,13.2,4.0,3.6,3.37,2.8,11.6,9.9186,0.27,6.3,old,5.3,0.4,3
2815,7.2,1.5,3.6,3.23,3.8,11.0,9.9066,0.24,0.9,old,6.6,0.39,2
3375,13.2,3.8,2.2,3.25,4.7,10.2,9.97,0.26,9.0,old,7.8,0.53,3
1990,11.0,0.5,4.3,3.24,5.4,9.1,9.939,0.27,1.1,old,6.4,0.52,1
3025,15.2,6.9,2.2,3.76,4.5,11.0,9.9178,0.29,1.2,old,5.4,0.63,4
2371,20.2,4.7,4.5,3.21,9.9,9.2,9.9582,0.73,7.2,old,6.2,0.43,2
5682,8.5,2.0,5.9,3.55,7.7,9.8,9.9746,0.01,2.5,new,7.1,0.59,2
1559,5.6,1.4,3.5,2.96,3.6000000000000005,10.5,9.92,0.49,1.0,old,8.8,0.33,1
4593,11.3,2.0,3.6,3.2,5.3,11.0,9.9544,0.31,13.55,old,6.5,0.56,3
3995,12.7,0.3,3.7,2.9,3.8,12.1,9.9186,0.31,4.7,old,8.0,0.72,2
3864,9.8,1.7,3.9,3.25,3.8,13.0,9.9018,0.22,4.0,old,6.6,0.53,4
6162,5.1,2.6,3.7,3.38,6.6000000000000005,11.8,9.9456,0.32,1.8,new,8.5,0.72,3
5418,3.3,1.5,2.5,3.42,8.8,10.0,9.982000000000001,0.49,2.7,new,9.8,0.9,3
2009,9.8,2.7,4.0,3.18,3.4000000000000004,12.2,9.935,0.33,7.7,old,8.0,0.41,4
1158,18.95,7.35,2.6,3.27,20.1,9.4,9.942,0.27,4.1,old,5.7,0.38,3
793,9.2,2.8,2.4,3.39,3.3000000000000003,10.9,9.9225,0.3,2.0,old,5.9,0.69,4
6292,7.3,2.7,5.699999999999998,3.32,7.000000000000001,9.2,9.9669,0.14,3.9,new,6.4,0.48,2
3057,11.4,2.7,2.7,3.13,2.6,12.7,9.9174,0.37,5.4,old,7.2,0.84,2
2921,20.2,2.7,3.9,3.46,5.4,10.5,9.948,0.31,2.7,old,6.7,0.57,3
5422,11.6,2.3,4.3,3.23,8.6,9.5,9.976,0.49,2.4,new,9.2,0.64,2
2341,16.7,4.0,3.4000000000000004,3.48,5.1,9.7,9.9756,0.3,8.4,old,7.2,0.62,2
2953,10.8,0.8,2.8000000000000003,3.08,4.2,9.0,9.929,0.25,1.8,old,6.0,0.55,2
3362,13.2,4.1,2.2,3.08,6.0,11.3,9.935,0.28,7.2,old,7.2,0.59,3
1732,11.1,4.8,5.45,3.14,3.1,11.9,9.906,0.04,2.5,old,6.6,0.32,2
196,18.3,7.5,2.9,3.01,19.7,9.1,9.942,0.44,3.6,old,6.4,0.38,2
1139,9.1,2.6,3.1,2.99,3.4000000000000004,11.5,9.937,0.49,6.9,old,9.0,0.34,2
330,10.1,3.4,3.2,3.36,3.0,12.5,9.912,0.35,4.8,old,6.4,0.6,5
5465,1.5,0.5,7.0,3.32,22.6,9.0,9.991,0.24,2.5,new,8.7,0.6,3
425,22.2,3.7,2.1,3.25,4.5,10.4,9.954,0.28,8.7,old,7.0,0.54,3
4782,12.7,3.8,3.0,3.04,4.5,8.9,9.974,0.5,12.1,old,6.7,0.53,3
6373,8.9,1.6,4.699999999999998,3.54,4.8,13.56666667,9.9182,0.11,2.2,new,5.3,0.88,4
2690,12.4,2.6,3.0,3.18,4.1,9.3,9.9428,0.25,3.3,old,6.9,0.5,3
5544,2.0,0.6,6.7,3.4,10.7,10.1,9.972000000000001,0.05,3.6,new,7.3,0.63,2
1059,16.6,4.8,3.0,3.3,7.7,8.7,9.944,0.2,1.1,old,5.3,0.54,1
3381,12.5,5.1,1.9,3.1,4.5,10.7,9.933,0.35,6.9,old,6.9,0.44,4
2120,15.4,4.7,2.5,3.05,7.6,9.0,9.967,0.27,10.7,old,6.8,0.38,2
6290,1.2,0.5,6.2,3.17,7.000000000000001,9.8,9.942,0.06,1.3,new,7.1,0.48,2
1350,12.2,2.2,5.699999999999998,3.29,3.4000000000000004,12.8,9.917,0.39,3.9,old,8.0,0.67,4
4673,10.4,3.7,2.8000000000000003,3.28,2.8,11.8,9.9161,0.52,6.2,old,6.0,0.51,4
1734,18.5,5.0,1.6,3.39,5.7,9.6,9.978,0.3,9.6,old,6.9,0.38,3
1485,12.6,2.0,2.8000000000000003,2.98,3.4000000000000004,10.6,9.918,0.49,1.5,old,7.4,0.39,3
1010,10.9,2.5,1.6,3.11,4.3,10.3,9.932,0.44,1.4,old,7.6,0.75,3
3732,12.6,1.1,2.8000000000000003,3.28,4.4,10.3,9.9293,0.41,1.3,old,7.5,0.45,2
5084,6.7,1.4,3.9,3.34,8.2,9.2,9.972000000000001,0.48,2.0,new,7.4,0.55,2
658,18.8,4.1,2.7,3.24,5.2,11.3,9.915,0.25,3.1,old,6.6,0.4,2
750,17.7,5.6,2.9,3.04,2.4,11.5,9.927999999999999,0.4,7.6,old,7.2,0.32,3
236,19.4,5.5,2.3000000000000003,3.09,5.8,9.0,9.979,0.38,14.3,old,7.2,0.44,3
529,11.2,1.9,1.9,3.56,3.0,11.2,9.922,0.47,4.5,old,5.6,0.45,3
1767,17.9,5.0,3.2,3.28,5.1,8.9,9.955,0.22,1.7,old,7.4,0.69,2
1406,9.0,1.2,2.2,3.01,3.4000000000000004,10.5,9.944,0.36,6.8,old,8.2,0.38,5
6448,2.6,1.7,6.800000000000002,3.45,8.7,9.5,9.9783,0.0,2.3,new,7.1,0.53,2
3051,19.9,4.9,3.3000000000000003,2.98,12.6,9.4,9.9711,0.38,8.7,old,7.5,0.57,2
5196,3.1,0.5,6.5,3.67,9.4,9.7,9.993,0.02,2.3,new,7.2,0.8,2
1701,20.8,4.3,2.9,3.14,3.3000000000000003,10.3,9.969,0.36,11.1,old,7.9,0.46,2
2939,9.8,4.1,1.2,3.19,3.9,9.8,9.9564,0.29,10.3,old,7.0,0.38,5
2209,12.5,2.4,3.2,3.17,3.9,12.2,9.918,0.35,1.5,old,7.0,0.64,3
5567,1.5,0.6,3.4000000000000004,2.94,8.2,9.2,9.988,0.45,2.0,new,11.3,0.66,3
4931,8.3,4.0,6.05,3.45,7.3,9.4,9.993,0.12,10.7,new,6.9,0.52,3
1233,13.1,2.9,3.9,3.38,3.7000000000000006,11.0,9.943,0.3,5.2,old,7.7,0.44,3
3793,17.0,6.3,3.2,3.14,4.9,9.9,9.961,0.26,12.0,old,6.3,0.55,3
2197,10.1,2.6,1.7999999999999998,3.09,3.6000000000000005,11.7,9.9,0.29,1.0,old,7.3,0.37,3
1671,8.7,2.7,3.5,3.4,2.8,11.4,9.936,0.3,6.5,old,7.0,0.42,4
3719,20.0,5.4,3.0,3.18,3.8,9.5,9.956,0.45,8.0,old,6.6,0.48,2
4890,10.0,2.5,3.4000000000000004,3.06,3.6000000000000005,11.8,9.8938,0.29,2.2,old,6.1,0.44,3
4479,12.6,1.7,5.550000000000002,3.24,5.3,9.1,9.943,0.26,4.5,old,6.0,0.46,2
1117,21.6,3.3,4.5,3.31,3.7000000000000006,9.7,9.976,0.34,8.3,old,8.1,0.64,2
1866,19.9,4.5,2.7,3.34,5.0,9.8,9.984,0.25,13.9,old,7.6,0.5,3
1057,19.7,3.5,5.1,3.41,9.3,9.0,9.981,0.24,10.0,old,7.2,0.47,2
4027,17.6,2.2,2.6,3.09,5.2,9.3,9.9304,0.26,1.1,old,6.4,0.54,2
1353,25.1,4.0,1.7999999999999998,3.29,4.8,10.0,9.956,0.3,6.4,old,6.7,0.52,2
1377,13.6,1.0,2.8000000000000003,3.16,5.0,11.4,9.93,0.41,1.7,old,6.9,0.71,3
1899,10.4,4.1,4.4,3.29,3.0,12.6,9.9,0.31,1.9,old,6.7,0.62,4
1587,20.9,5.2,2.5,3.21,4.5,9.2,9.956,0.74,7.8,old,6.4,0.42,3
4234,12.0,2.3,2.2,3.24,5.0,10.4,9.9204,0.3,2.0,old,6.3,0.47,3
6056,5.4,2.2,4.1,3.42,7.6,10.6,9.9572,0.43,2.8,new,6.7,1.16,3
1916,18.0,5.4,2.5,3.08,4.5,9.2,9.958,0.36,8.1,old,6.6,0.42,2
6154,6.0,4.3,5.9,3.1,8.2,9.2,9.9499,0.22,1.8,new,7.5,0.42,2
1991,21.25,5.3,2.0,3.14,5.6,8.9,9.990000000000002,0.3,14.2,old,7.6,0.46,5
2229,15.0,4.2,2.5,3.21,3.4000000000000004,11.5,9.947,0.35,9.2,old,6.9,0.36,3
1396,14.3,1.2,1.7999999999999998,3.2,4.4,11.3,9.918,0.29,1.2,old,7.3,0.48,4
2467,12.8,2.7,2.8000000000000003,3.2,3.8,10.2,9.9375,0.32,1.7,old,7.0,0.62,3
5341,1.9,1.1,4.4,3.23,7.7,11.6,9.963,0.49,2.7,new,10.0,0.63,4
1287,11.0,3.5,2.1,3.02,3.2,12.9,9.907,0.4,1.6,old,8.3,0.6,4
5220,1.8,0.6,6.2,3.29,7.9,9.3,9.9735,0.05,2.3,new,7.8,0.63,2
4009,15.2,4.0,2.2,3.2,5.4,10.8,9.937999999999999,0.32,5.9,old,6.8,0.57,3
3072,16.3,9.5,2.5,2.92,4.1,11.3,9.9184,0.47,4.1,old,7.5,0.59,3
3634,15.6,5.7,3.1,3.08,2.1,11.0,9.9442,0.27,8.8,old,7.6,0.38,4
3726,11.1,2.2,1.7000000000000002,3.38,3.0,11.3,9.902000000000001,0.28,2.9,old,4.8,0.34,4
4095,10.3,2.0,4.1,3.08,11.0,9.0,9.9672,0.27,10.7,old,6.6,0.41,3
3651,19.0,5.1,3.2,3.13,6.0,8.8,9.9916,0.17,17.75,old,6.3,0.48,3
1066,17.2,6.2,3.0,3.08,4.8,9.1,9.942,0.51,5.5,old,6.4,0.45,3
1904,21.2,7.3,2.6,2.93,3.9,9.5,9.969,0.33,10.3,old,7.9,0.49,3
4248,11.4,2.6,1.4,3.25,4.0,11.4,9.9105,0.2,1.6,old,5.9,0.45,3
2,9.7,3.0,2.8000000000000003,3.26,5.0,10.1,9.951,0.4,6.9,old,8.1,0.44,3
3749,14.3,4.0,2.8000000000000003,3.43,5.1,11.0,9.9374,0.29,6.8,old,6.3,0.59,3
2319,8.4,3.9,4.0,3.59,3.5000000000000004,12.7,9.9096,0.32,1.7,old,6.6,0.48,4
2156,7.6,0.9,2.8000000000000003,3.05,3.8,11.7,9.92,0.32,3.6,old,7.9,0.31,1
2152,7.6,1.5,2.2,3.2,5.2,10.6,9.93,0.33,2.1,old,7.0,0.41,3
1617,14.3,1.7,2.0,3.22,6.5,9.2,9.937,0.49,1.6,old,6.2,0.52,3
3707,11.4,2.9,3.4000000000000004,3.23,4.1,12.6,9.9014,0.43,1.6,old,6.7,0.44,3
3622,9.5,1.1,2.4,2.96,3.7000000000000006,12.5,9.8914,0.3,1.2,old,7.2,0.36,3
488,18.0,5.3,2.9,3.34,4.5,10.5,9.936,0.29,1.6,old,7.4,0.68,3
3990,22.3,7.3,2.3000000000000003,3.16,4.8,9.4,9.9863,0.41,14.6,old,7.3,0.71,3
5504,2.0,1.0,4.1,3.34,7.200000000000001,12.2,9.973,0.48,4.6,new,9.4,0.79,4
3336,18.9,5.2,3.8,3.0,4.8,9.5,9.9784,0.29,13.65,old,6.9,0.6,3
3898,11.0,5.4,2.3000000000000003,3.07,3.5000000000000004,11.0,9.9176,0.34,1.3,old,8.5,0.55,4
5774,1.4,0.7,4.699999999999998,3.4,6.7,10.9,9.9517,0.0,2.2,new,7.1,0.58,1
3546,15.3,4.6,2.3000000000000003,3.2,3.6000000000000005,9.4,9.9576,0.37,8.5,old,6.6,0.48,3
3171,8.7,2.4,2.0,2.94,4.8,12.0,9.9044,0.39,2.3,old,7.3,0.35,3
697,20.4,6.2,3.1,,3.9,9.5,9.982000000000001,0.51,14.8,old,7.5,0.6,2
4456,17.4,3.6,2.8000000000000003,3.14,5.1,9.0,9.9911,0.29,19.3,old,6.0,0.5,2
4531,16.25,6.2,2.8000000000000003,3.06,4.9,9.1,9.984,0.54,12.9,old,7.3,0.45,3
3652,10.9,1.7,0.8500000000000001,3.27,3.6000000000000005,9.5,9.9306,0.33,1.4,old,6.6,0.61,3
3366,11.1,3.1,3.0,2.97,3.2,12.2,9.889,0.21,1.1,old,6.2,0.42,3
3523,20.7,10.1,2.3000000000000003,3.05,4.8,9.1,9.9571,0.15,9.7,old,6.0,0.3,2
5931,2.7,1.4,5.699999999999998,3.3,8.9,10.4,9.9592,0.08,2.6,new,7.5,0.59,3
1799,16.2,3.5,2.6,3.39,4.0,9.9,9.956,0.21,7.1,old,6.4,0.58,3
3335,18.9,5.2,3.8,3.0,4.8,9.5,9.9784,0.29,13.65,old,6.9,0.6,3
577,15.3,4.8,2.2,3.15,3.3000000000000003,12.7,9.899,0.33,2.8,old,7.1,0.38,4
3498,14.1,1.8,3.0,3.38,5.2,10.5,9.9273,0.36,2.0,old,6.4,0.53,3
4180,12.3,3.1,3.1,3.09,5.3,9.3,9.9708,0.61,13.0,old,6.5,0.5,3
1460,12.8,2.9,1.7000000000000002,3.28,5.0,12.4,9.927999999999999,0.74,3.6,old,8.5,0.4,3
2825,16.1,4.1,2.5,3.16,4.8,10.5,9.9256,0.22,3.3,old,6.3,0.5,3
3698,9.6,3.2,2.2,3.06,3.6000000000000005,11.6,9.8961,0.34,1.2,old,6.3,0.74,3
3308,12.4,1.9,3.5,3.2,3.9,10.6,9.9539,0.28,12.6,old,6.4,0.43,3
3718,13.9,2.3,2.6,3.06,5.0,9.2,9.9904,0.22,18.15,old,6.6,0.5,2
4380,14.3,3.3,3.1,3.31,5.0,11.06666667,9.9332,0.29,7.3,old,5.7,0.5,3
6230,2.5,0.6,3.9,3.09,7.5,9.7,9.958100000000002,0.1,1.7,new,8.4,0.43,3
1710,6.7,1.0,3.1,3.08,3.2,10.5,9.924,0.24,1.6,old,8.1,0.47,2
828,9.0,2.0,1.6,3.16,4.4,10.9,9.959,0.36,10.7,old,7.1,0.44,4
3169,11.3,2.8,1.6,3.06,4.3,9.9,9.936,0.26,6.3,old,5.7,0.58,3
4428,16.6,3.3,4.4,3.2,3.8,12.2,9.9124,0.27,5.0,old,6.9,0.42,3
4998,5.0,1.1,6.1,3.4,8.4,10.2,9.972000000000001,0.3,2.1,new,8.3,0.61,3
2542,16.6,1.95,2.7,3.13,2.9,10.6,9.9669,0.34,10.7,old,8.9,0.48,2
5889,6.8,3.1,3.4000000000000004,3.45,8.2,9.4,9.9694,0.28,2.0,new,7.1,0.48,2
1807,18.4,6.0,2.0,3.28,5.3,8.8,10.008,0.43,15.0,old,8.8,0.79,3
2201,14.7,2.3,2.8000000000000003,3.23,5.1,10.3,9.94,0.27,2.3,old,6.0,0.67,3
920,14.4,5.9,1.1,3.55,5.7,9.4,9.956,0.32,4.6,old,7.0,0.44,4
3514,9.5,2.8,3.8,2.93,3.0,13.6,9.9164,0.23,10.8,old,7.7,0.41,3
4820,17.8,6.3,3.6,3.1,12.7,9.7,9.9212,0.5,1.0,old,5.8,0.45,2
6268,6.6,1.2,7.800000000000002,3.0,41.5,9.2,9.9623,0.51,1.7,new,8.7,1.17,2
6165,1.9,1.3,4.3,3.1,6.800000000000002,11.4,9.96,0.5,2.3,new,10.4,0.87,3
995,15.4,2.7,2.7,3.05,4.6,10.5,9.927,0.34,1.6,old,7.8,0.45,3
2353,8.9,4.6,1.7999999999999998,3.39,4.4,10.7,9.9256,0.26,1.4,old,7.0,0.48,4
47,20.7,6.2,4.6000000000000005,3.25,6.6000000000000005,9.8,9.939,0.25,4.4,old,6.2,0.52,2
6136,2.4,1.2,7.3,3.38,8.1,9.6,9.9798,0.0,2.5,new,8.1,0.46,1
3610,16.7,3.5,3.5,3.04,5.6,9.4,9.9628,0.48,8.8,old,6.7,0.47,2
4265,14.5,4.4,3.6,3.22,3.8,11.2,9.9184,0.22,5.25,old,6.2,0.4,3
2968,14.8,5.2,3.1,2.93,2.1,11.5,9.9038,0.31,0.95,old,8.4,0.32,2
5337,5.0,0.7,6.2,3.08,6.2,9.3,9.951,0.18,1.5,new,7.0,0.6,2
1970,11.6,3.2,4.9,3.23,3.6000000000000005,10.7,9.944,0.43,2.5,old,8.3,0.47,3
6331,2.5,1.1,4.0,3.42,6.9,10.1,9.955,0.16,1.8,new,6.1,0.74,4
1887,17.8,4.1,2.4,3.37,5.0,9.7,9.988,0.41,13.6,old,7.3,0.43,2
4850,16.1,6.7,3.6,3.05,4.8,11.1,9.9146,0.35,2.5,old,7.0,0.56,3
892,11.4,3.8,2.6,3.58,3.6000000000000005,9.4,9.927999999999999,0.3,1.0,old,5.9,0.48,2
5764,2.4,1.3,4.9,3.41,7.1,11.3,9.9438,0.22,2.3,new,6.8,0.83,3
5142,2.4,1.0,2.1,3.07,7.5,9.2,10.0005,0.44,2.2,new,15.0,0.84,4
1645,14.9,5.0,2.4,3.17,4.8,10.5,9.962,0.49,9.4,old,7.5,0.59,4
1079,22.7,2.9,,3.29,4.6,10.1,9.952,0.29,6.2,old,,0.53,3
1653,17.6,3.5,3.3000000000000003,3.15,5.3,8.8,10.103,0.28,31.6,old,7.9,0.38,3
4854,7.9,2.2,3.5,3.1,4.1,12.06666667,9.9005,0.29,3.9,old,6.2,0.59,3
1126,16.6,7.3,1.15,3.12,3.8,12.9,9.89,0.29,1.95,old,6.5,0.25,4
787,11.7,3.1,3.4000000000000004,3.27,4.0,9.2,9.9815,0.28,11.0,old,7.7,0.29,3
2202,18.7,5.3,2.6,3.16,5.1,9.7,9.96,0.19,8.2,old,7.1,0.52,2
2227,17.9,6.4,2.7,3.07,4.6,8.9,9.982000000000001,0.61,12.0,old,7.7,0.46,2
162,8.5,1.4,3.6,3.28,4.9,10.6,9.932,0.3,4.8,old,6.3,0.39,2
6479,3.2,2.4,5.6000000000000005,3.54,5.3,11.3,9.9402,0.09,1.7,new,6.2,0.6,2
976,13.1,4.7,1.3,3.51,5.8,10.3,9.946,0.3,4.9,old,6.6,0.45,3
1412,15.5,2.6,3.0,3.25,3.5000000000000004,12.3,9.925,0.33,4.1,old,6.9,0.79,5
4016,15.1,4.5,4.0,3.2,5.5,9.2,9.9626,0.24,8.5,old,7.2,0.52,2
3077,20.8,5.4,2.5,3.17,4.5,9.1,9.9572,0.38,7.9,old,6.2,0.46,2
5047,4.3,1.1,4.0,3.53,8.9,10.5,9.975,0.44,2.8,new,8.2,0.61,3
4044,13.5,2.5,1.6,2.9,5.0,8.7,9.984,0.27,15.5,old,7.4,0.43,4
732,4.9,1.4,2.8000000000000003,3.01,2.2,11.1,9.934,0.45,6.0,old,8.8,0.33,4
3091,18.3,6.1,2.8000000000000003,3.12,4.0,9.5,9.9592,0.47,11.2,old,6.3,0.51,3
4275,11.3,4.1,2.2,3.22,4.4,8.9,9.9862,0.2,16.0,old,5.7,0.46,3
2208,12.8,1.3,2.6,3.19,3.1,11.4,9.917,0.3,2.0,old,7.1,0.49,2
465,12.6,3.4,2.1,2.95,8.1,8.9,9.962,0.58,10.0,old,6.3,0.46,2
4674,15.1,4.1,3.5,3.35,3.4000000000000004,11.63333333,9.912,0.29,3.2,old,5.8,0.58,4
4332,15.5,4.5,1.9,2.94,5.7,8.8,9.9807,0.27,13.9,old,7.3,0.41,5
3541,12.3,4.3,2.6,3.16,3.0,11.2,9.9212,0.27,4.3,old,8.1,0.33,3
2411,20.8,5.0,2.7,3.05,4.5,9.2,10.0051,0.25,19.1,old,8.0,0.5,3
271,14.7,3.3,6.0,3.33,4.4,9.7,9.944,0.07,7.0,old,5.2,0.58,2
720,17.8,6.2,2.9,3.02,5.3,8.9,9.9685,0.44,9.0,old,6.6,0.45,2
591,11.9,4.8,2.0,3.32,3.7000000000000006,10.9,9.92,0.37,1.2,old,7.3,0.49,3
3581,13.0,1.9,2.6,3.14,2.3,12.8,9.9176,0.24,7.0,old,7.2,0.49,4
4245,11.6,4.2,3.5,3.04,3.7000000000000006,9.2,9.9822,0.47,13.3,old,7.6,0.5,2
5323,4.8,3.2,8.4,3.52,5.9,12.3,9.952,0.03,2.3,new,6.6,0.56,4
1088,19.0,4.3,2.0,3.03,4.8,9.2,9.995,0.37,16.95,old,7.4,0.42,3
2743,4.5,0.9,2.7,3.08,3.4000000000000004,10.5,9.9144,0.33,3.6,old,6.7,0.4,3
430,19.4,4.8,2.9,3.09,5.3,9.4,9.974,0.5,13.3,old,6.8,0.45,2
2179,10.6,3.3,2.4,3.22,4.7,10.8,9.93,0.31,1.3,old,7.7,0.55,3
1074,18.6,2.7,5.5,3.17,4.9,9.3,9.974,0.45,12.0,old,6.2,0.5,3
2370,10.7,2.5,1.0,3.59,3.9,10.5,9.9511,0.24,6.0,old,6.3,0.49,4
6152,3.5,2.0,7.0,3.4,7.9,10.9,9.9628,0.06,1.9,new,7.8,0.69,2
399,8.3,3.2,1.9,3.3,3.2,11.7,9.908,0.42,2.9,old,6.4,0.41,3
4872,17.9,5.0,4.2,3.14,3.2,9.7,9.9622,0.41,12.4,old,6.0,0.6,2
1900,16.6,4.5,2.3000000000000003,2.72,3.3000000000000003,9.7,9.988,0.27,14.1,old,10.0,0.43,3
4721,9.8,2.7,3.2,3.34,3.6000000000000005,10.2,9.9521,0.33,10.7,old,6.1,0.52,3
5365,1.8,0.7,4.6000000000000005,3.32,6.5,14.0,9.947,0.45,2.6,new,8.8,0.79,3
6441,1.9,1.4,4.4,3.25,6.4,10.4,9.9758,0.42,2.2,new,11.1,0.57,3
1784,12.7,5.4,2.4,3.33,3.8,11.6,9.932,0.29,6.8,old,6.7,0.46,4
1637,16.0,4.3,1.2,3.13,4.2,9.7,9.934,0.49,1.2,old,8.1,0.48,3
4203,18.3,2.7,3.0,3.3,5.4,10.1,9.9266,0.32,1.3,old,6.2,0.43,2
2268,15.2,3.5,2.0,3.47,3.4000000000000004,8.5,9.964200000000002,0.3,5.9,old,6.3,0.4,3
5735,10.0,3.6,2.8000000000000003,3.26,1.2,11.7,9.9064,0.28,2.4,new,6.7,0.39,4
2760,14.8,2.5,1.6,3.25,5.4,10.2,9.9578,0.36,5.9,old,7.7,0.54,3
3225,8.6,3.5,3.3000000000000003,3.11,4.1,13.3,9.8916,0.4,2.65,old,6.6,0.39,4
850,10.1,3.3,1.9,3.21,3.6000000000000005,10.8,9.9315,0.35,1.7,old,6.9,0.54,4
1535,12.2,1.7,1.5,3.03,3.1,10.3,9.932,0.49,1.5,old,8.5,0.4,3
2510,20.3,4.6,2.8000000000000003,3.26,4.5,9.2,9.957299999999998,0.45,7.5,old,6.2,0.46,3
5035,4.5,1.3,4.15,3.48,8.1,9.2,9.972000000000001,0.36,2.0,new,7.2,0.64,2
2556,17.0,5.4,2.3000000000000003,3.0,3.3000000000000003,8.8,9.98,0.64,12.9,old,7.6,0.53,2
4183,8.2,2.9,3.0,3.31,4.1,11.8,9.9065,0.3,2.5,old,6.2,0.61,4
2112,13.8,4.4,2.2,3.3,5.0,8.8,10.001,0.25,17.1,old,6.5,0.37,2
5600,2.3,0.9,6.4,3.47,6.7,9.4,9.97,0.02,2.1,new,7.0,0.67,3
5112,4.1,1.0,7.35,3.24,9.2,9.8,9.974,0.08,2.4,new,7.8,0.71,3
2278,20.0,5.7,3.1,3.17,4.3,9.4,9.9566,0.18,7.7,old,6.7,0.44,3
469,18.2,5.9,2.9,3.09,4.7,9.6,9.992,0.53,18.15,old,7.2,0.52,2
1273,12.6,2.3,5.0,3.21,3.7000000000000006,10.9,9.937999999999999,0.47,1.1,old,8.1,0.42,2
5059,2.0,0.9,6.800000000000002,3.17,7.200000000000001,9.2,9.965,0.02,1.3,new,7.6,1.08,1
1085,16.0,5.8,3.1,3.06,4.1,8.6,9.977,0.69,10.2,old,7.3,0.45,2
5776,6.9,3.0,6.1,3.22,9.4,10.0,9.9787,0.19,4.0,new,8.8,0.5,3
4306,13.3,5.1,2.4,3.22,5.0,10.8,9.9476,0.27,11.5,old,6.1,0.37,3
2878,13.8,3.5,3.2,3.37,2.7,12.7,9.8945,0.33,2.1,old,5.9,0.42,3
3175,14.0,5.5,2.1,3.02,3.9,10.3,9.959,0.34,11.9,old,7.8,0.31,3
2886,10.1,1.8,4.1,3.13,4.2,10.5,9.9195,0.31,1.6,old,6.6,0.41,2
4294,12.1,2.2,2.2,3.1,4.6,10.8,9.9468,0.28,9.0,old,7.4,0.55,2
3829,10.0,2.4,4.4,3.15,3.5000000000000004,13.2,9.9062,0.23,5.8,old,7.1,0.57,4
4445,11.6,2.4,3.5,3.39,3.1,11.3,9.9241,0.25,7.8,old,5.0,0.4,3
6067,1.4,0.5,5.0,3.32,8.6,11.5,9.9502,0.29,2.3,new,7.6,0.62,3
5349,2.6,0.9,3.7,3.06,41.3,9.1,9.979,0.53,1.8,new,8.4,1.06,3
1943,19.5,4.8,2.5,3.18,4.1,9.5,9.968,0.44,11.6,old,6.3,0.52,2
878,11.0,3.7,1.6,3.23,12.6,8.9,9.932,0.54,1.4,old,6.2,0.37,3
2803,9.9,1.6,1.5,3.26,3.1,11.5,9.943700000000002,0.32,14.0,old,5.5,0.38,5
2059,16.9,3.1,4.6000000000000005,3.13,4.0,8.8,9.932,0.46,1.4,old,5.7,0.47,2
5535,14.5,3.1,8.85,3.24,8.4,9.4,9.978,0.27,2.3,new,9.5,0.53,2
4800,12.6,4.5,2.0,3.31,3.9,11.6,9.9051,0.33,1.1,old,6.0,0.45,4
167,9.8,2.5,4.6000000000000005,3.08,3.4000000000000004,12.6,9.896,0.18,2.4,old,6.7,0.44,4
6097,9.4,2.3,5.8,3.21,7.6,9.5,9.9686,0.23,2.3,new,7.9,0.58,3
4633,18.8,5.0,2.8000000000000003,3.23,4.3,10.8,9.9318,0.41,5.0,old,6.2,0.64,3
4319,11.5,3.3,4.1,3.12,3.5000000000000004,12.89333333,9.901,0.24,5.4,old,6.7,0.44,4
2076,12.4,1.0,3.6,3.3,3.9,9.6,9.948,0.32,1.6,old,6.8,0.67,2
4836,9.2,1.8,5.0,3.11,9.6,9.6,9.964200000000002,0.36,11.5,old,6.7,0.49,2
2304,16.8,1.5,4.2,3.06,6.0,9.4,9.944,0.2,1.4,old,7.5,0.4,3
3492,13.4,3.1,2.8000000000000003,3.19,3.6000000000000005,13.0,9.9408,0.27,15.5,old,6.0,0.44,4
5987,4.1,2.2,4.1,3.02,9.5,9.9,9.9735,0.54,1.5,new,11.6,0.76,4
610,11.9,2.9,3.6,3.25,3.7000000000000006,12.4,9.908,0.28,3.2,old,6.5,0.65,5
5246,4.6,1.5,5.6000000000000005,3.11,8.9,10.0,9.979,0.31,2.8,new,9.6,0.92,3
6453,2.4,1.5,5.6000000000000005,3.44,6.5,10.55,9.9514,0.17,1.7,new,7.0,0.68,4
5669,14.3,2.3,6.8500000000000005,3.28,8.2,9.4,9.978,0.26,2.4,new,9.4,0.55,2
4435,16.6,2.5,2.9,3.24,5.1,11.33333333,9.9339,0.3,9.15,old,6.5,0.56,3
1881,10.3,1.4,2.0,3.06,4.3,9.2,9.987,0.61,16.2,old,7.2,0.36,3
2325,11.9,0.7,3.5,3.13,4.9,9.7,9.9297,0.17,1.1,old,7.0,0.36,3
5616,2.2,1.0,5.6000000000000005,3.22,8.2,9.6,9.976,0.04,2.0,new,8.4,0.44,2
